-2.159125638006357661e+01,-2.080649927487063522e+01,-2.075249611513750381e+01,-2.087967051393306761e+01,-2.120241026458608502e+01
-2.441164993561358187e+01,-2.361466767304315439e+01,-2.360290453309444203e+01,-2.361921602817191257e+01,-2.398356737618805923e+01
-2.477509361469703109e+01,-2.404268336772533488e+01,-2.395831069458126095e+01,-2.396231407788917878e+01,-2.433599443994028988e+01
-2.489186469006398283e+01,-2.413369635599735119e+01,-2.406389959738593376e+01,-2.404302621518953842e+01,-2.444538885681176765e+01
-2.498907435850955849e+01,-2.419400195263908770e+01,-2.414793392610106082e+01,-2.410478418379321397e+01,-2.452794145111349167e+01
-2.503495940611785997e+01,-2.425232343195459705e+01,-2.420168210574373546e+01,-2.414829355215000106e+01,-2.458164300119079826e+01
-2.507224921819617691e+01,-2.428046872913146359e+01,-2.423245479799626878e+01,-2.418269549239791871e+01,-2.460407585217942383e+01
-2.510385681336120101e+01,-2.429249510514493338e+01,-2.425314992463420083e+01,-2.421101156830108891e+01,-2.463068065508412730e+01
-2.512795474282771480e+01,-2.432412138128770707e+01,-2.428378608716612774e+01,-2.423888907401750359e+01,-2.466104125729064478e+01
